R,W,Tr,Frac_b,V,A,C,Taub,t,Ia,In,Ik,Iyb,Inb,Ic,Iprofit,Ib,Iλ,Iv
1.0402866677600733,1.172711007892806,0.6815083737676132,0.2314437007267091,-75.70516075865554,13.934215983830452,1.7853155554445712,0.2,0,13.934146461765229,-0.755299240785306,3.137522536541769,0.8309903720615265,0.23384006881034589,1.7854062036524603,0.3017247972636098,0.23144370072670858,0.450308556327664,-75.70158292124614
1.040496438128651,1.1688194343597975,0.6874885894021591,0.23120791676284155,-75.02929292031118,13.932769933069068,1.79601127491007,0.21030000000000001,1,13.932671455161993,-0.7605676990679663,3.1355326005886504,0.8345161683466988,0.2358105026703634,1.7968397966589493,0.3034188316393334,0.23007068022156998,0.44494934273218983,-74.99721770337966
1.0405532950986076,1.167770582549713,0.692134808096205,0.22830608354435686,-75.01844639230356,13.932092555464758,1.7965772608343267,0.220085,2,13.931967394408817,-0.7655448560197521,3.0981303870175063,0.8258015491407716,0.2334968470537169,1.7973478376677696,0.30050789531073896,0.2272678864953592,0.4447117653999218,-74.98853740936829
1.0406064335873613,1.1667918082334943,0.6965046831178787,0.22554979562813068,-75.00782293635255,13.932099469944141,1.7971601502159262,0.22938075000000005,3,13.931929034085034,-0.7702841137019577,3.0628744250359228,0.8174902625852194,0.23128670247343203,1.7978801871056938,0.2977006858628943,0.22460421354951385,0.4444738238689698,-74.9799025641261
1.0406553926656728,1.1658912644818404,0.7006249757813053,0.22293245279762788,-74.99741034885378,13.932720414764352,1.797760471826578,0.23821171250000006,4,13.932485757462128,-0.7747989448130629,3.0295479140819968,0.809576093494712,0.22917842374092276,1.798436227364504,0.2950106731555071,0.22206855168071585,0.4442325499180656,-74.97131972860707
1.0407002383260597,1.1650674493596853,0.7045166615211056,0.22044539873062122,-74.98720047598059,13.933894857719856,1.7983780169818855,0.24660112687500005,5,13.933579431914579,-0.7791013415567012,2.9979846106387797,0.8020416764620077,0.22716734047816417,1.7990141698154185,0.29243960605273567,0.21965370197355363,0.44398714658531263,-74.96279715898699
1.0407411686697936,1.164316466260458,0.7081971635852085,0.21808050445832822,-74.97718790712544,13.93556881138916,1.7990121155773187,0.25457107053125005,6,13.935159244147338,-0.7832024577435259,2.9680505008253566,0.7948674012563058,0.2252482787834374,1.7996117127900217,0.28998498299271036,0.21735359762132167,0.4437378302182084,-74.95434341720814
1.0407784198558199,1.1636337538841952,0.7116814444500091,0.21583054344037675,-74.96736917776694,13.937693262066473,1.7996615072793667,0.2621425170046876,7,13.937179487122677,-0.7871125523521183,2.9396348072165788,0.7880343826279372,0.22341634737281785,1.8002264590926016,0.28764282425756477,0.21516270442302426,0.44348509393230634,-74.94596672222112
1.0408122327693627,1.1630146975533309,0.714982698064419,0.21368911109805488,-74.95774206309015,13.940223414376018,1.8003244530389082,0.26933539115445315,8,13.939598466989775,-0.7908411105814439,2.912643254112014,0.7815250440790242,0.22166706512159276,1.8008560573258983,0.28540864547865447,0.2130758277558931,0.4432295342242106,-74.93767472404373
1.0408428403140384,1.1624548600547722,0.7181127742653324,0.21165045932850235,-74.94830501773355,13.94311821867113,1.800998925019509,0.27616862159673056,9,13.942377798682859,-0.7943969759446373,2.8869933078941505,0.7753230648690278,0.21999632040832423,1.801498289933838,0.2832778325665157,0.21108803640569357,0.4429717375022454,-74.92947443106908
