R,W,Tr,Frac_b,V,A,C,Taub,t,Ia,In,Ik,Iyb,Inb,Ic,Iprofit,Ib,Iv,AssetMarketResidual,GBCResidual
1.0390273693959666,1.3170468761465992,0.5258084421676679,0.33543967162692506,-68.7237371828089,15.457196556443435,1.5630357349874335,0.4,175,15.457293852534734,-0.6734123003784486,2.578910854962438,0.6591096895782085,0.16514649532438622,1.5630412541281622,0.2352204876699693,0.33543662806318764,-68.72262401588969,0.0002564970981612393,1.9725064460882943e-6
1.0390273307265032,1.3170475852074817,0.5258087380644639,0.33543954629400063,-68.72373659006732,15.457210258832081,1.5630363676476746,0.4,176,15.457306662152998,-0.6734126697051868,2.578908511111534,0.6591089646326935,0.16514622941898352,1.5630418553839995,0.23522028403081274,0.3354365243896242,-68.72262315884446,0.0002550864752844466,1.9259538030045703e-6
1.0390272930845268,1.3170482754285893,0.5258090263677444,0.33543942330197324,-68.72373606627248,15.457223608902734,1.5630369821182686,0.4,177,15.457319128314786,-0.673413030687402,2.578906211251984,0.6591082554994385,0.16514596978548812,1.5630424387235229,0.23522008487437618,0.33543642287654274,-68.72262237578819,0.00025369304325833115,1.880590675812457e-6
1.0390272564372898,1.3170489474103235,0.5258093073150651,0.3354393025986576,-68.72373560785125,15.4572366177057,1.5630375790200526,0.4,178,15.457331262007568,-0.6734133835417111,2.5789039546496793,0.6591075617957782,0.1651457162531536,1.5630430047670174,0.2352198900869975,0.3354363234732189,-68.72262166305255,0.00025231151086035995,1.8365390506716204e-6
1.0390272207532343,1.3170496017313014,0.5258095811354465,0.33543918413323504,-68.72373521139191,15.457249295894208,1.563038158950286,0.4,179,15.457343073820784,-0.6734137284781737,2.5789017405797963,0.659106883149732,0.16514546865664653,1.5630435541110972,0.23521969955836133,0.33543622613029545,-68.72262101713278,0.0002509468669613273,1.793597066047388e-6
1.0390271860019438,1.3170502389492118,0.5258098480497067,0.3354390678562121,-68.72373487363727,15.457261653739925,1.5630387224836018,0.4,180,15.457354573961442,-0.6734140657005177,2.578899568326847,0.659106219199662,0.16514522683585334,1.563044087329662,0.23521951318138695,0.3354361307997405,-68.72262043468074,0.000249593821049392,1.7518896334914188e-6
1.0390271521540977,1.3170508596016373,0.525810108270782,0.3354389537193807,-68.72373459147778,15.45727370114784,1.5630392701729194,0.4,181,15.457365772269046,-0.6734143954063563,2.57889743718472,0.6591055695939443,0.16514499063569443,1.5630446049748148,0.2352193308521203,0.3354360374348065,-68.722619912498,0.00024825736367117455,1.7112176417212667e-6
1.03902711918143,1.3170514642068396,0.5258103620040345,0.33543884167577953,-68.72373436194519,15.457285447670513,1.5630398025503185,0.4,182,15.457376678229958,-0.6734147177873973,2.5788953464567066,0.6591049339906508,0.16514475990594552,1.5630451075777392,0.23521915246963,0.3354359459899913,-68.72261944752942,0.0002469322050590804,1.6717086976762717e-6
1.0390270870566871,1.3170520532645165,0.5258106094475455,0.3354387316796568,-68.72373418220626,15.45729690252177,1.5630403201278773,0.4,183,15.457387300991122,-0.6734150330296437,2.5788932954555226,0.6591043120572433,0.16514453450106575,1.5630455956495417,0.23521897793590713,0.33543585642100016,-68.72261903685681,0.00024562333781504475,1.6331662336775676e-6
1.0390270557535883,1.3170526272565235,0.5258108507923981,0.3354386236864341,-68.72373404955691,15.45730807458983,1.5630408233984754,0.4,184,15.457397649373279,-0.6734153413135876,2.578891283503316,0.6591037034702775,0.16514431428003276,1.563046069682059,0.23521880715576887,0.335435768684709,-68.72261867769305,0.000244325473155302,1.5957203460133255e-6
1.0390270252467884,1.3170531866475697,0.5258110862229485,0.3354385176526719,-68.72373396141656,15.457318972449881,1.5630413128365623,0.4,185,15.457407731883587,-0.6734156428143965,2.5788893099316637,0.6591031079151182,0.1651440991061837,1.56304653014863,0.23521864003676535,0.3354356827391292,-68.72261836737633,0.00024304360579103455,1.559176812181712e-6
1.039026995511841,1.317053731885883,0.525811315917085,0.33543841353603543,-68.72373391532271,15.45732960437617,1.5630417888988966,0.4,186,15.457417556727782,-0.6734159377020926,2.578887374081565,0.6591025250856638,0.16514388884706238,1.5630469775048383,0.2352184764890901,0.33543559854337346,-68.72261810336475,0.00024177244825692107,1.5236680319120242e-6
1.0390269665251641,1.317054263403849,0.525811540046478,0.3354383112952626,-68.72373390892575,15.457339978353573,1.563042252025251,0.4,187,15.45742713182181,-0.6734162261417258,2.578885475303424,0.6591019546840812,0.16514368337427268,1.563047412189221,0.23521831642549385,0.3354355160576225,-68.72261788323104,0.00024051699753765653,1.4890019487628846e-6
1.0390269382640063,1.3170547816186218,0.5258117587768186,0.33543821089013254,-68.72373393998406,15.457350102088721,1.563042702639091,0.4,188,15.457436464802983,-0.6734165082935397,2.578883612957021,0.659101396420549,0.16514348256333686,1.5630478346239514,0.23521815976120106,0.33543543524309366,-68.72261770465762,0.00023927196760715116,1.455313091365606e-6
1.0390269107064143,1.3170552869327152,0.5258119722680483,0.3354381122814349,-68.72373400635921,15.457359983020659,1.5630431411482233,0.4,189,15.457445563040714,-0.6734167843131319,2.5788817864114852,0.6591008500130108,0.16514328629355987,1.563048245215489,0.23521800641382992,0.3354353560620095,-68.72261756543176,0.00023804235776601695,1.4224114009526819e-6
1.0390268838312033,1.317055779734563,0.525812180674578,0.33543801543094093,-68.72373410601148,15.457369628331074,1.5630435679454195,0.4,190,15.45745443364678,-0.6734170543516085,2.578879995045253,0.6591003151869357,0.16514309444789851,1.563048644355208,0.23521785630331493,0.3354352784775686,-68.72261746344107,0.0002368228836015772,1.3904333753542704e-6
1.039026857617927,1.3170562603990617,0.5258123841455008,0.33543792030137476,-68.72373423699551,15.457379044954113,1.563043983409011,0.4,191,15.457463083485196,-0.6734173185557326,2.5788782382460247,0.6590997916750881,0.16514290691283548,1.5630490324199946,0.2352177093518324,0.3354352024539162,-68.72261739666907,0.0002356185469955286,1.3591908071364077e-6
1.0390268320468488,1.317056729288088,0.5258125828247929,0.33543782685638573,-68.72373439745616,15.4573882395858,1.563044387903462,0.4,192,15.457471519181668,-0.6734175770680676,2.578876515410712,0.659099279217305,0.16514272357825846,1.5630494097728231,0.2352175654837285,0.33543512795611674,-68.72261736319103,0.00023442406525424098,1.3288220146269652e-6
1.0390268070989148,1.317057186750998,0.5258127768515095,0.33543773506052255,-68.72373458562451,15.457397218693087,1.5630447817799182,0.4,193,15.457479747132693,-0.6734178300271147,2.5788748259453858,0.6590987775602812,0.1651425443373435,1.5630497767633067,0.23521742462544998,0.3354350549501268,-68.72261736117,0.00023324444275160116,1.2991404968501408e-6
1.039026782755729,1.3170576331251034,0.5258129663599699,0.3354376448792066,-68.72373479981417,15.457405988522511,1.5630451653767317,0.4,194,15.457487773514254,-0.6734180775674465,2.578873169265212,0.6590982864573612,0.16514236908644284,1.5630501337282254,0.23521728670547742,0.335434983402769,-68.72261738885291,0.00023207439865816735,1.2702862579436446e-6
1.0390267589995261,1.3170580687361315,0.5258131514799377,0.3354375562787078,-68.72373503841752,15.457414555108537,1.563045539019965,0.4,195,15.457495604290203,-0.6734183198198347,2.578871544794389,0.659097805668339,0.16514219772497704,1.563050480992034,0.23521715165426058,0.33543491328170694,-68.72261744456695,0.00023091894010091637,1.2420743801943534e-6
1.0390267358131493,1.3170584938986636,0.525813332336792,0.3354374692261204,-68.7237352999023,15.457422924281534,1.5630459030238746,0.4,196,15.457503245220293,-0.6734185569113732,2.578869951966078,0.6590973349592643,0.16514203015533113,1.5630508188673458,0.23521701940415626,0.33543484455542083,-68.72261752671605,0.00022977278801812959,1.2146464233829471e-6
1.0390267131800268,1.3170589089165579,0.5258135090516924,0.3354373836893393,-68.72373558280835,15.457431101675468,1.5630462576913746,0.4,197,15.457510701867845,-0.673418788965598,2.578868390222329,0.659096874102255,0.16514186628275437,1.5630511476554,0.23521688988936837,0.3354347771931838,-68.72261763377755,0.00022864095230987474,1.1878189337459146e-6
1.0390266910841492,1.3170593140833533,0.5258136817417377,0.33543729963703794,-68.72373588574433,15.457439092735239,1.5630466033144803,0.4,198,15.457517979607205,-0.6734190161026012,2.578866859014006,0.6590964228753169,0.1651417060152642,1.563051467646508,0.23521676304588993,0.33543471116503937,-68.72261776429895,0.0002275181559588614,1.161734916895333e-6
1.039026669510049,1.3170597096826608,0.5258138505201175,0.3354372170386464,-68.72373620738472,15.45744690272377,1.5630469401747351,0.4,199,15.457525083630797,-0.6734192384391416,2.5788653578007055,0.659095981062168,0.16514154926355326,1.5630517791204808,0.2352166388114473,0.33543464644177906,-68.72261791689483,0.00022640941157578797,1.1362122713281346e-6
1.03902664844278,1.3170600959885341,0.5258140154962577,0.33543713586432977,-68.72373654646697,15.457454536728786,1.5630472685436176,0.4,200,15.457532018955972,-0.6734194560887518,2.578863886050676,0.6590955484520706,0.1651413959409003,1.5630520823470406,0.23521651712544617,0.33543458299492124,-68.72261809024401,0.0002253094442783692,1.1113953429225975e-6
1.0390266278678963,1.3170604732658298,0.5258141767759617,0.3354370560849685,-68.72373690178864,15.457461999669334,1.5630475886829356,0.4,201,15.457538790431522,-0.6734196691618404,2.5788624432407317,0.6590951248396671,0.16514124596308405,1.5630523775862146,0.23521639792891957,0.33543452079669056,-68.72261828308662,0.0002242232693277045,1.0871032793287414e-6
1.0390266077714374,1.3170608417705494,0.5258143344615438,0.3354369776721379,-68.72373727220481,15.457469296302031,1.5630479008451998,0.4,202,15.457545402744005,-0.6734198777657915,2.578861028856165,0.6590947100248226,0.16514109924830045,1.5630526650887122,0.2352162811644777,0.33543445981999775,-68.72261849422146,0.00022314561400873462,1.0634816690225594e-6
1.0390265881399054,1.317061201750172,0.5258144886519589,0.3354369005980895,-68.72373765662547,15.457476431227086,1.5630482052739867,0.4,203,15.457551860423731,-0.6734200820050604,2.5788596423906562,0.6590943038124717,0.16514095571708276,1.563052945096288,0.23521616677625928,0.33543440003842045,-68.72261872250346,0.00022208149643415757,1.0403508213087575e-6
1.0390265689602514,1.3170615534439687,0.5258146394429264,0.3354368248357318,-68.72373805401314,15.457483408894058,1.5630485022042806,0.4,204,15.4575581678506,-0.6734202819812657,2.5788582833461837,0.6590939060124719,0.16514081529222482,1.563053217842089,0.23521605470988485,0.33543434142618433,-68.72261896684114,0.0002210256459701284,1.0178574729713083e-6
1.0390265502198566,1.3170618970833092,0.5258147869270494,0.3354367503586129,-68.72373846338053,15.457490233607407,1.56304879186281,0.4,205,15.457564329259641,-0.6734204777932781,2.5788569512329294,0.6590935164394598,0.16514067789870687,1.563053483550988,0.23521594491241157,0.335434283958145,-68.72261922619437,0.00021998308357554342,9.95823009846265e-7
1.0390265319065177,1.3170622328919532,0.5258149311939286,0.33543667714090275,-68.72373888378831,15.457496909531805,1.5630490744683616,0.4,206,15.457570348746371,-0.6734206695373066,2.5788556455691833,0.6590931349127138,0.16514054346362425,1.5630537424399031,0.23521583733228946,0.33543422760977043,-68.72261949957198,0.0002189485407264374,9.743952339632227e-7
1.0390265140084314,1.3170625610863302,0.5258150723302728,0.3354366051573762,-68.72373931434295,15.457503440697266,1.563049350232088,0.4,207,15.457576230271915,-0.6734208573069812,2.5788543658812477,0.65909276125602,0.16514041191611856,1.5630539947181055,0.23521573191931933,0.3354341723571241,-68.7226197860297,0.00021792704127802598,9.533965303713922e-7
1.0390264965141789,1.3170628818758114,0.5258152104200041,0.33543653438339693,-68.72373975419478,15.457509831004034,1.563049619357799,0.4,208,15.457581977667946,-0.6734210411934328,2.578853111703342,0.6590923952975433,0.16514028318731144,1.5630542405875125,0.23521562862461198,0.33543411817684815,-68.7226200846681,0.00021691331888070765,9.329756904038192e-7
1.0390264794127124,1.3170631954629664,0.5258153455443592,0.3354364647949011,-68.72374020253592,15.457516084227318,1.5630498820422445,0.4,209,15.457587594641417,-0.6734212212853704,2.5788518825775006,0.6590920368697024,0.1651401572102407,1.563054480242971,0.23521552740054888,0.3354340650461478,-68.72262039463054,0.00021591240014194702,9.129560221015484e-7
1.0390264626933419,1.3170635020438128,0.525815477781987,0.3354363963683823,-68.7237406585985,15.457522204021824,1.5630501384753817,0.4,210,15.457593084779123,-0.6734213976691557,2.578850678053477,0.6590916858090486,0.1651400339197986,1.5630547138725273,0.23521542820074418,0.3354340129427757,-68.72262071510137,0.00021491902096490258,8.934872383740902e-7
1.039026446345721,1.3170638018080556,0.5258156072090419,0.3354363290808767,-68.72374112165284,15.457528193926107,1.5630503888406355,0.4,211,15.457598451552048,-0.6734215704288745,2.5788494976886422,0.6590913419561494,0.1651399132526726,1.5630549416576889,0.23521533098000785,0.3354339618450169,-68.72262104530408,0.00021393821072879246,8.743935036174064e-7
1.0390264303598358,1.3170640949393162,0.5258157338992742,0.3354362629099484,-68.72374159100578,15.457534057366745,1.5630506333151462,0.4,212,15.457603698319597,-0.6734217396464071,2.578848341047885,0.6590910051554739,0.16513979514728805,1.5630551637736716,0.23521523569431038,0.3354339117316744,-68.72262138449956,0.00021296470751171488,8.558253839070821e-7
1.0390264147259918,1.3170643816153527,0.5258158579241159,0.33543619783367523,-68.72374206599902,15.457539797662378,1.5630508720700074,0.4,213,15.457608828333601,-0.6734219054014942,2.5788472077035114,0.659090675255285,0.16513967954375303,1.5630553803896412,0.23521514230074828,0.3354338625820552,-68.72262173198449,0.00021200354355280278,8.37607842211181e-7
1.0390263994348024,1.3170646620082727,0.525815979352764,0.3354361338306357,-68.72374254600753,15.457545418027571,1.5630511052704945,0.4,214,15.45761384474222,-0.6734220677718022,2.5788460972351435,0.6590903521075312,0.16513956638380498,1.5630555916689415,0.23521505075751098,0.3354338143759563,-68.72262208708969,0.0002110494590572419,8.19892235933065e-7
1.0390263844771785,1.3170649362847353,0.5258160982522607,0.33543607087989524,-68.72374303043816,15.457550921576516,1.5630513330762859,0.4,215,15.457618750593658,-0.6734222268329862,2.578845009229618,0.6590900355677454,0.16513945561075954,1.5630557977693162,0.2352149610238488,0.3354337670936519,-68.72262244917871,0.0002101074889756944,8.025042663214351e-7
1.0390263698443178,1.317065204606149,0.525816214687569,0.33543600896099396,-68.7237435187281,15.457556311326615,1.5630515556416709,0.4,216,15.457623548839756,-0.6734223826587493,2.5788439432808854,0.6590897254949446,0.16513934716946088,1.5630559988431194,0.23521487306004193,0.33543372071588035,-68.7226228176463,0.00020917237584231886,7.855960324995764e-7
1.0390263555276937,1.3170654671288575,0.5258163287216475,0.3354359480539336,-68.7237440103436,15.457561590201905,1.5630517731157536,0.4,217,15.457628242339418,-0.6734225353209016,2.578842898989908,0.6590894217515336,0.1651392410062339,1.5630561950375197,0.23521478682737043,0.33543367522383155,-68.72262319191704,0.00020824915727169835,7.689939203688002e-7
1.0390263415190457,1.3170657240043222,0.5258164404155212,0.3354358881391661,-68.72374450477861,15.457566761036365,1.5630519856426472,0.4,218,15.457632833861936,-0.6734226848894166,2.578841875964561,0.6590891242032118,0.1651391370688382,1.5630563864946947,0.23521470228808522,0.3354336305991354,-68.72262357144403,0.00020733257794628313,7.528507148678425e-7
1.0390263278103702,1.3170659753792946,0.5258165498283488,0.3354358291975815,-68.72374500155355,15.457571826577086,1.5630521933616592,0.4,219,15.457637326090175,-0.6734228314324853,2.578840873819528,0.6590888327188824,0.1651390353064235,1.5630565733520183,0.23521461940538013,0.33543358682384955,-68.72262395570763,0.00020642767813860348,7.369934392208535e-7
1.039026314393912,1.3170662213959836,0.5258166570174889,0.3354357712104969,-68.72374550021414,15.457576789487316,1.5630523964074705,0.4,220,15.457641721623618,-0.6734229750165693,2.578839892176204,0.6590885471705653,0.16513893566948679,1.5630567557422406,0.23521453814336468,0.33543354388044844,-68.72262434421422,0.00020552920477838696,7.215755164008362e-7
1.0390263012621543,1.3170664621922172,0.5258167620385632,0.33543571415964524,-68.72374600033022,15.457581652349404,1.5630525949103085,0.4,221,15.45764602298132,-0.6734231157064512,2.5788389306625934,0.659088267433312,0.16513883810983082,1.5630569337936604,0.23521445846703795,0.33543350175181225,-68.72262473649509,0.00020464220077555023,7.064245640978419e-7
