R,W,Tr,Frac_b,V,A,C,Taub,t,Ia,In,Ik,Iyb,Inb,Ic,Iprofit,Ib,Iλ,Iv
1.0417609577843583,1.145910692788825,0.6525644442439594,0.23925560475171118,-69.50594820313027,13.408466593985297,1.7524763194227115,0.2,0,13.408392213082973,-0.7343584953100486,3.171463240454157,0.8546435650648408,0.2461207302159033,1.7525696088666332,0.3101378532355733,0.2392556047517113,0.46447418640336813,-69.50215203611718
1.0443419525088402,1.1017792974751313,0.8010053007261556,0.10931821376873463,-68.23495907627327,13.43282588420716,1.7807618034529373,0.63,1,13.433038376302498,-0.9690822358271638,1.585970622087061,0.4565628670180435,0.13624666552626938,1.7812084919651547,0.1709201350448948,0.10905573241755775,0.4485334351412016,-68.22912875372816
1.044222786123092,1.1037484609508763,0.8026659831269173,0.10885621629638348,-68.22062987791317,13.456107555911434,1.7832770404898182,0.63,2,13.456530281093904,-0.971801175810912,1.552471461150838,0.4494752441067747,0.13397802857527175,1.7837201999031158,0.16912906977299336,0.10861438058251448,0.44770286210257215,-68.21527597936046
1.04412669972518,1.105340153484558,0.8040565231164665,0.10849901981697789,-68.20700954163591,13.478346077776942,1.7856792961968941,0.63,3,13.478938271323463,-0.9735357234098196,1.5332284120291113,0.44517975425784284,0.13256105873517696,1.786116871027049,0.16798793624813618,0.10827806701118187,0.44690291871095744,-68.20210334333521
1.0440439090516207,1.1067146276254145,0.8052840462917966,0.10819941262904148,-68.1940686444042,13.499580716183475,1.7879715814013182,0.63,4,13.500307766236613,-0.9747719337305515,1.521151490405291,0.44229051614813386,0.13157604080624263,1.7884018555992676,0.1671729482419858,0.10799799391341794,0.4461370970904654,-68.18958256234549
1.0439697424308287,1.1079484206802828,0.806400637120218,0.10793644818131062,-68.18177673323295,13.51985221088849,1.7901574650749454,0.63,5,13.520684613149607,-0.9757265744879756,1.5130085085161622,0.4401824378471857,0.13083313373607341,1.7905788719308842,0.16654134708438675,0.10775290849133175,0.44540683308507784,-68.17768462051617
1.0439017855074408,1.1090810425655162,0.8074337658703277,0.10769928452360521,-68.17010320746238,13.539201648384342,1.7922409041802232,0.63,6,13.540114194783708,-0.9765078293838967,1.5071830549868293,0.4385435191281421,0.1302374164383161,1.7926520852704348,0.1660222705620897,0.10753195805612677,0.44471222703850827,-68.16638034666902
1.0438386805404551,1.1101346567040615,0.80839928265647,0.10748158853914003,-68.1590179196906,13.557669566871475,1.794226169487513,0.63,7,13.55864074411794,-0.9771748389647812,1.5028003274067803,0.4372043689912933,0.12973726743653147,1.7946259591283875,0.16557708195460077,0.10732887902544663,0.4440525382560573,-68.15564098401939
1.0437795985717426,1.111122745648784,0.8093071607852418,0.10727931704739067,-68.14849163638954,13.57529545558615,1.7961176217621946,0.63,8,13.576306953841126,-0.9777623247078752,1.4993553681459257,0.43606660535350855,0.12930263474348266,1.7965050542349181,0.16518313475280416,0.10713972499092565,0.443426569397444,-68.14543860849005
1.0437239929547661,1.112054161786814,0.8101641966694386,0.10708973624428883,-68.13849627309052,13.59211746081958,1.7979196115242002,0.63,9,13.593153757119001,-0.9782918054641524,1.4965415670636886,0.43507002234832237,0.128915060905045,1.7982939178882342,0.16482642159123453,0.10696186750007408,0.44283287195198917,-68.1357463645793
