R,W,Tr,Frac_b,V,A,C,Taub,t,Ia,In,Ik,Iyb,Inb,Ic,Iprofit,Ib,Iv,AssetMarketResidual,GBCResidual
1.0594162356357202,2.161090451625442,0.6401945110120456,0.3549271226939715,-27.901929322624753,14.0798324305885,2.247432649612236,0.2,0,14.079818714852113,-0.5445775041942051,2.725754543058091,0.8934378654270196,0.13642857723477475,2.247432166311672,0.3248933593552463,0.35492712269397075,-27.901064793175543,0.0,0.0
1.0618401672358548,2.115684816310951,0.7683469512410379,0.3136911863321348,-27.772459464228355,14.093712848510645,2.260055943599864,0.642,1,14.09355416251809,-0.6153381096153212,2.07782550796229,0.6895369528836297,0.10746619992848902,2.2603544062766194,0.24852241580111534,0.3136798003498504,-27.772945378415805,-0.0021302701927955266,0.001217273954433048
1.0617360807521081,2.1175927216921515,0.7687368245896943,0.31367264047342147,-27.769864731683736,14.106417710138192,2.261324523068401,0.642,2,14.106120540813965,-0.615929914576088,2.0643936583091635,0.6862710737079597,0.10687397386973987,2.261595506216792,0.24789362677057789,0.313660434647074,-27.770458727625087,-0.0015911673954662072,0.00113480117687363
1.0616481003660845,2.1192082221779462,0.7690971466263947,0.3136540040358089,-27.76750198393808,14.118114711812465,2.2624985152392427,0.642,3,14.11769195445847,-0.6163878006128937,2.0546238790681186,0.6838184865527669,0.10642077047924946,2.2627445580564816,0.24740793477267928,0.3136409746534549,-27.768195594758904,-0.0013399564044251514,0.0010515483055848435
1.0615722053097765,2.12060388811006,0.7694334783578757,0.3136351899546292,-27.76534800324764,14.128934863833509,2.2635886559393628,0.642,4,14.12839810463401,-0.6167506507023396,2.0473965667220995,0.6819402369351254,0.10606634873582349,2.2638120000240898,0.2470263866019737,0.3136213489154611,-27.766133616504632,-0.0010831543981840751,0.0009807598630405827
1.0615056619948458,2.1218291667625637,0.7697489685306675,0.3136161913736888,-27.763383071110127,14.138982515464697,2.2646036678338413,0.642,5,14.138342398087548,-0.6170444966621857,2.041974183909322,0.6804761345799155,0.1057837033894806,2.264806273641423,0.24672161043002921,0.31360150236351164,-27.764253836405526,-0.0008280676259997606,0.000919407384969252
1.0614465371229675,2.1229190927069608,0.7700456312431826,0.3135970179792595,-27.761590236802682,14.148342187854327,2.2655507727273063,0.642,6,14.147608636327446,-0.6172874107771275,2.0378514338993976,0.67931486764593,0.10555403842294962,2.2657343736813256,0.24647392407770546,0.3135814249016549,-27.76253993491048,-0.0005786482778177671,0.0008654032952949193
1.0613934228343076,2.1238992177975575,0.7703249250280337,0.31357768011029835,-27.75995475049955,14.157083441668085,2.2664360598512765,0.642,7,14.15626579947376,-0.6174922841565431,2.0346726756603424,0.6783771833792253,0.1053639435821088,2.266602211975508,0.2462689568042056,0.31356111674281123,-27.760977687412797,-0.00033700833658519805,0.0008172565758408577
1.0613452703009636,2.1247886017839046,0.7705880241856475,0.31355818778566025,-27.758463633020217,14.165264404224235,2.2672647465613442,0.642,8,14.16437152137439,-0.6176684744431219,2.0321830581594607,0.6776057406189205,0.10520368985126169,2.2674148620549377,0.2460961194492609,0.313540584188451,-27.75955455927587,-0.00010423926002617829,0.0007738748250310263
1.0613012835811102,2.1256017237720997,0.7708359464271783,0.3135385515229546,-27.757105349467473,14.172934360974134,2.268041366352156,0.642,9,14.171974647412089,-0.6178228535069201,2.0301978275216848,0.6769586140375593,0.10506613866550356,2.2681767389881453,0.24594756473393234,0.31351983807038614,-27.758259397189654,0.000119165835121487,0.000734440720462579
1.0612608487622737,2.12634976081283,0.7710696137616274,0.3135187836902322,-27.755869559631407,14.180135676545635,2.2687699073708836,0.642,10,14.1791171349384,-0.6179605066407828,2.028582068540516,0.6764049391774423,0.10494601081942768,2.268891731189089,0.2458174573900693,0.31349889334992115,-27.757082193532852,0.0003330742069860202,0.0006983323194997537
1.0612234851407456,2.1270414705581144,0.771289881493703,0.31349889889038113,-27.75474692588641,14.186905230537725,2.269453915611712,0.642,11,14.18583547671298,-0.6180852168965443,2.0272368331969592,0.6759218912495852,0.1048393795044187,2.2695632986556307,0.2457014488028301,0.31347776869031974,-27.75601390462956,0.0005375187854386818,0.0006650699647488351
1.0611888107653595,2.1276838153265327,0.7714975521933325,0.31347891388762456,-27.753728963681574,14.193275498412486,2.270096572909218,0.642,12,14.192161774418345,-0.6181998092706806,2.026089386555235,0.675492539405891,0.10474331038344807,2.2701945476547616,0.24559629368050473,0.3134564858768826,-27.755046308911698,0.0007305935446584073,0.0006341487712502765
1.0611565177097755,2.1282824106712286,0.7716933824880088,0.3134588472068231,-27.752807924032272,14.199275371020347,2.270700756525577,0.642,13,14.198124554137797,-0.6183063997020968,2.025086221812773,0.6751042980791206,0.10465560190394727,2.270788287892312,0.245499567620432,0.3134350690282752,-27.75417189522875,0.0009177807993897835,0.000605541646015435
1.0611263540924825,2.128841851983599,0.7718780866318943,0.3134387186318871,-27.751976699998405,14.204930780534811,2.2712690852183397,0.642,14,14.203749390322999,-0.6184065772750983,2.024187994164757,0.6747477969750588,0.10457459584238263,2.2713470768295734,0.24540945785874918,0.3134135438328774,-27.753383773736964,0.0010963966682933745,0.0005788580572207992
1.0610981108813382,2.1293659544524126,0.7720523387390275,0.31341854866320984,-27.75122875120724,14.210265182679738,2.2718039553202702,0.642,15,14.209059387323453,-0.6185015386037211,2.023365814948921,0.6744160506561058,0.1044990380767501,2.2718732545102376,0.24532460776167037,0.31339193681249106,-27.752675603787004,0.0012668179440157058,0.0005538991974190333
1.0610716121361277,2.1298579306568297,0.772216774479408,0.3133983580166249,-27.750558042075372,14.215299931714009,2.272307569369797,0.642,16,14.214075554413364,-0.6185921874454289,2.0225985259283736,0.6741038453748924,0.1044279757619342,2.2723689712894948,0.24524400096887888,0.31337027467462303,-27.75204153474311,0.001429433165519475,0.0005304995163248541
1.0610467077448114,2.130320522855765,0.7723719926206517,0.31337816721392553,-27.749958990516063,14.2200545750347,2.2727819591282885,0.642,17,14.218817100854059,-0.6186792087501936,2.0218706869631404,0.6738072849400457,0.10436068113560037,2.2728362101942254,0.24516687501683113,0.313348583791087,-27.75147615671463,0.0015846295216456335,0.0005085192283163816
1.0610232679836706,2.1307561020994044,0.7725185565661896,0.3133579962579591,-27.74942642473539,14.224547087288496,2.2732290043552963,0.642,18,14.22330167066274,-0.618763123832606,2.0211710867566826,0.6735234536433949,0.10429659491984565,2.2732768052152053,0.24509265688355275,0.31332688979028644,-27.75097445894708,0.0017327866401051523,0.0004878386949131444
1.0610011794186152,2.131166742917912,0.7726569959393995,0.3133378643816632,-27.74895554633063,14.228794058742746,2.2736504483488615,0.642,19,14.22754553170425,-0.6188443315428311,2.020491638896779,0.6732501657012836,0.10423528420097469,2.2736924564893717,0.24502091487376912,0.3133052172480909,-27.750531794190287,0.001874272111343487,0.00046835422110987366
1.060980341796903,2.1315542799594476,0.7727878082035137,0.3133177898736057,-27.748541898371933,14.232810848831331,2.2740479109886595,0.642,20,14.231563729935358,-0.6189231390035048,2.0198265628881527,0.6729857788543485,0.1041764110435525,2.2740847430751443,0.2449513227029474,0.31328358947466356,-27.75014384780335,0.0020094382502915055,0.00044997485985738165
1.06096066567407,2.1319203512198643,0.7729114603000586,0.31329778996093727,-27.7481813374663,14.236611713021086,2.2744228998349163,0.642,21,14.235370216900373,-0.6189997845751234,2.0191717763493795,0.6727290556088112,0.10411970907586406,2.2744551338475105,0.24488363268511132,0.3132620283742369,-27.749806610653835,0.0021386212427541664,0.00043262000864864716
1.0609420705880988,2.132266431288219,0.773028390284101,0.31327788074043394,-27.74787000904945,14.240209909077645,2.2747768196976925,0.642,22,14.238977956531855,-0.6190744550195644,2.0185244439095382,0.672479059904831,0.1040649660038631,2.274804996908429,0.24481765572163516,0.31324055436514087,-27.74951635510054,0.0022621391621244313,0.00041621755756270014
1.0609244836425344,2.132593857129622,0.7731390089359161,0.31325807714665155,-27.747604325331835,14.243617787278739,2.275110980987307,0.642,23,14.242399015794135,-0.6191472983307367,2.017882642516097,0.672235080150155,0.10401201053891003,2.2751356078105793,0.2447532463685869,0.3132191863466647,-27.74926961351854,0.0023802938683577368,0.00040070250780619365
1.0609078383964423,2.1329038482690157,0.7732437013325656,0.31323839294864786,-27.747380945458506,14.24684686799324,2.275426607080089,0.642,24,14.245644642586027,-0.6192184333273667,2.017245113274953,0.6719965718886071,0.10396070261458867,2.275448156819435,0.24469029169812867,0.3131979417017058,-27.749063158950946,0.0024933697054849396,0.00038601583281809245
1.060892073985615,2.1331975227562685,0.7733428283670757,0.3132188407674655,-27.74719675754047,14.249907909206225,2.275724840878322,0.642,25,14.248725333487757,-0.6192879568263929,2.016611077636982,0.6717631150960471,0.10391092605612595,2.275743755385731,0.2446287029932237,0.31317683632540544,-27.74889398756394,0.002601635042514085,0.00037210363752204615
1.0608771344188315,2.133475909939451,0.7734367282067894,0.31319943210873835,-27.747048862289603,14.25281096594511,2.276006750701643,0.642,26,14.251650893314713,-0.6193559490078482,2.015980101433961,0.6715343823757127,0.1038625830796521,2.2760234419607435,0.24456840955823697,0.313155884672581,-27.748759302651276,0.0027053421374428383,0.0003589165106178974
1.0608629680073802,2.133739960810032,0.7735257176855577,0.31318017740574594,-27.7469345580445,14.255565443097813,2.276273335615999,0.642,27,14.254430487978128,-0.6194224774279602,2.0153519944944365,0.6713101152763455,0.1038155901575113,2.276288187257189,0.2445093541093071,0.313135099818038,-27.74865649998657,0.0028047285758883316,0.00034640884058874166
1.060849526896681,2.1339905564895854,0.7736100936268965,0.3131610860691777,-27.746851327016117,14.258180142767408,2.27652553028306,0.642,28,14.25707269180727,-0.6194876000219919,2.014726736709677,0.6710901066641891,0.10376987490400554,2.276538899036312,0.24445148934382394,0.3131144935250382,-27.748583154360723,0.002900018907626766,0.0003345384825740606
1.0608367666766885,2.134228515284213,0.7736901340970593,0.31314216654093935,-27.746796822614154,14.260663307048521,2.2767642093956115,0.642,29,14.259585530227955,-0.6195513673519683,2.0141044237535017,0.6708741876068892,0.10372537372389048,2.2767764264850405,0.2443947753897556,0.3130940763184858,-27.748537007171713,0.0029914245369604383,0.0003232663967308507
1.0608246460535768,2.1344545986262644,0.7737660995884021,0.3131234263499424,-27.746768857739045,14.263022656916013,2.276990191751335,0.642,30,14.261976518497486,-0.6196138242900703,2.013485227396446,0.6706622176197659,0.1036820300314313,2.2770015642344985,0.24433917791122356,0.31307385756021217,-27.748515954956776,0.00307914096881377,0.0003125562970166667
1.0608131265695457,2.134669516143737,0.7738382341344413,0.313104872168359,-27.74676539394334,14.265265427770018,2.2772042440074043,0.642,31,14.264252697048931,-0.6196750112803078,2.012869366647412,0.6704540774174598,0.10363979289662915,2.277215056061555,0.2442846667033421,0.3130538455244246,-27.748518038774606,0.0031633540156795945,0.0003023744063418191
1.0608021723607928,2.134873930038828,0.7739067663586802,0.3130865098672475,-27.746784531380836,14.267398402070883,2.2774070841506866,0.642,32,14.266420663886128,-0.6197349652850606,2.012257086918818,0.6702496635319966,0.1035986160116008,2.277417598307719,0.24423121465160674,0.31303404747192876,-27.748541434359026,0.003244238242537332,0.0002926892492782578
1.0607917499461015,2.135068458913275,0.7739719104597554,0.31306834457079197,-27.746824499473323,14.269427939413447,2.2775993847124973,0.642,33,14.268486604386272,-0.6197937204961342,2.0116486451283366,0.6700488843208865,0.10355845689721115,2.2776098430440106,0.24417879696273173,0.3130144697221657,-27.748584442976327,0.003321957957306383,0.0002834714524403562
1.0607818280402805,2.13525368114532,0.774033867135747,0.3130503807086343,-27.74688364823398,14.271360004325777,2.2777817757522922,0.642,34,14.270456318801575,-0.6198513088698565,2.0110442991843316,0.6698516570100683,0.10351927629027674,2.2777924010060078,0.2441273905974409,0.31299511772241156,-27.748645482927294,0.003396667734589651,0.00027469356985203715
1.0607723773880289,2.1354301378986964,0.774092824450652,0.31303262206596305,-27.746960440193913,14.27320019202851,2.2779548476311153,0.642,35,14.272335247701756,-0.6199077605306839,2.010444300700049,0.6696579055069002,0.10348103766674256,2.277965844319795,0.24407697385335775,0.31297599611373267,-27.748723081641874,0.0034685129531521093,0.0002663299381204564
1.0607633706148036,2.1355983358256543,0.774148958646094,0.31301507183116345,-27.74705344288436,14.274953752352316,2.2781191535927965,0.642,36,14.27412849556005,-0.6199631040765448,2.0098488900780227,0.669467558785804,0.10344370686748415,2.278130709036751,0.24402752605931696,0.3129571087934646,-27.74881586832026,0.0035376302128163383,0.0002583565460138365
1.060754782092026,2.135758749512273,0.7742024349013206,0.3129977326409281,-27.74716132183212,14.276625611981604,2.278275212168611,0.642,37,14.275840852654994,-0.6200173668107342,2.0092582933269876,0.6692805496994398,0.10340725180178692,2.27828749749289,0.2439790273522604,0.31293845897411593,-27.748922567078893,0.003604148389489679,0.0002507509132837772
1.0607465878145241,2.1359118237039283,0.7742534080444994,0.31298060662280536,-27.74728283403001,14.278220395168772,2.2784235094192957,0.642,38,14.277476815436177,-0.6200705749188966,2.008672720138029,0.6690968141057759,0.10337164220981827,2.2784366805066565,0.24393145851522882,0.3129200492386894,-27.749041990564,0.0036681887142305924,0.00024349198072493844
1.0607387652885496,2.13605797534091,0.7743020232182243,0.31296369543520924,-27.747416821847718,14.279742443044668,2.2785645010267856,0.642,39,14.27904060548289,-0.6201227536049403,2.008092362869208,0.6689162902293766,0.10333684947008995,2.2785786994275674,0.24388480086044592,0.3129018815924809,-27.749173033998705,0.003729865632141017,0.0002365600158039492
1.0607312934290247,2.136197595428245,0.7743484165020358,0.31294700030495265,-27.747562207351507,14.281195831635985,2.2786986142467796,0.642,40,14.280536187168899,-0.6201739271962177,2.007517396179082,0.6687389181960806,0.10330284644140046,2.2787139680468376,0.2438390361455872,0.31288395751146164,-27.74931466963268,0.003789286936479411,0.00022993651940082194
1.060724152464934,2.1363310507592352,0.7743927154946354,0.3129305220623875,-27.747717987003934,14.282584388687592,2.278826249732193,0.642,41,14.281967284134023,-0.6202241192256928,2.006947977117413,0.6685646396957898,0.10326960733135926,2.278842874380074,0.2437941465143799,0.31286627798737726,-27.749465941565965,0.0038465542731144684,0.0002236041431562367
1.060717323851967,2.136458685508697,0.7744350398583355,0.31291426117425347,-27.747883226717104,14.28391170937798,2.278947783236632,0.642,42,14.283337394652396,-0.6202733524968547,2.0063842455318572,0.6683933977396799,0.10323710758554576,2.278965782331201,0.24375011445496034,0.31284884356971937,-27.74962596092084,0.0039017636504348474,0.00021754661364461987
1.0607107901916608,2.1365808227092296,0.7744755018281563,0.3128982177743417,-27.748057057235048,14.285181171007233,2.2790635672062454,0.642,43,14.284649805978573,-0.6203216491356803,2.005826324686967,0.6682251364867875,0.1032053237928151,2.2790830332460006,0.24370692277111444,0.3128316544047311,-27.74979390133772,0.003955005582732944,0.00021174866070424405
1.060704535156421,2.13669776562173,0.7745142066878392,0.3128823916920871,-27.74823866982271,14.286395946729787,2.2791739322676325,0.642,44,14.285907607745044,-0.6203690306328579,2.005274322019735,0.66805980112137,0.10317423360335491,2.2791949473629542,0.24366455456279296,0.3128147102716152,-27.74996899477273,0.004006365654212846,0.00020619595257211816
1.0606985434198724,2.1368097990097046,0.774551253214921,0.31286678247920297,-27.74842731224074,14.28755901839778,2.279279188618864,0.642,45,14.287113704478163,-0.6204155178786673,2.004728329976619,0.6678973377672334,0.10314381565691487,2.2793018251684654,0.24362299321323708,0.31279801061611084,-27.75015052757652,0.004055924897881559,0.0002008750339426302
1.0606928005920895,2.1369171903256476,0.7745867340968698,0.3128513894344706,-27.748622284986745,14.288673188575778,2.2793796273301425,0.642,46,14.288270827293962,-0.6204611311923064,2.0041884268923122,0.6677376934288058,0.10311404951924524,2.279403948662989,0.24358222238075267,0.3127815545816041,-27.750337836835094,0.004103759770837206,0.0001957732706150614
1.0606872931592874,2.137020190816693,0.7746207363201795,0.3128362116267924,-27.74882293778509,14.289741091782346,2.279475521560151,0.642,47,14.289381544830311,-0.6205058903470007,2.003654677881918,0.6675808159513892,0.10308491562523808,2.2795015825441163,0.24354222599369255,0.3127653410379297,-27.75053030695506,0.004149942469186908,0.0001908787930319082
1.0606820084276272,2.13711903655589,0.7746533415341773,0.31282124791661575,-27.749028666308664,14.290765205010203,2.279567127693686,0.642,48,14.290448273467236,-0.6205498145918914,2.0031271357265537,0.6674266539950147,0.1030563952276141,2.279594975312208,0.2435029882475962,0.3127493686080163,-27.750727366476664,0.00419454150683067,0.0001861804571487775
1.0606769344708096,2.1372139494047815,0.7746846263912085,0.31280649697582835,-27.749238909117032,14.291747857572544,2.279654686405775,0.642,49,14.291473286883924,-0.6205929226714486,2.002605841738591,0.6672751570177926,0.10302847035025536,2.2796843603037744,0.2434644936037223,0.3127336356925206,-27.750928485099465,0.004237621674477406,0.0001816677947642506
1.060672060081176,2.1373051379123433,0.7747146628647391,0.31279195730622195,-27.749453144796632,14.292691240319797,2.279738423657137,0.642,50,14.29245872499654,-0.6206352328429652,2.0020908265973056,0.6671262752657539,0.10300112374548258,2.279769956657428,0.24342672678842456,0.31271814049258706,-27.751133170906296,0.004279244441335531,0.0001773309548339324
1.06066737472406,2.1373927981548926,0.7747435185468253,0.3127776272566162,-27.749670889289597,14.293597414268104,2.2798185516254676,0.642,51,14.293406602318276,-0.6206767628925458,2.0015821111489833,0.666979959766985,0.10297433885472411,2.279851970216897,0.24338967279297832,0.31270288103086186,-27.751340967772233,0.0043194680284539475,0.00017316067993918523
1.0606628684951518,2.137477114521131,0.7747712569263052,0.31276350503872885,-27.749891693398688,14.294468318677637,2.2798952695767745,0.642,52,14.294318815780231,-0.6207175301499057,2.0010797071679884,0.666836162328471,0.10294809977213541,2.2799305943752763,0.24335331687358144,0.31268785517088377,-27.751551452946224,0.004358347651790232,0.0001691482596198048
1.0606585320806663,2.137558260446137,0.7747979376489702,0.31274958874187575,-27.750115140456675,14.295305778616624,2.279968764680654,0.642,53,14.295197152048491,-0.6207575515022071,2.000583618076996,0.6666948355345029,0.10292239121081564,2.2800060108644145,0.24331764455134028,0.31267306063496575,-27.751764234793903,0.00439593557610587,0.0001652855103872516
1.060654356720118,2.137636399097807,0.7748236167609036,0.3127358763465759,-27.750340844149317,14.296111512044268,2.280039212773182,0.642,54,14.296043294370817,-0.6207968434071132,2.00009383962587,0.6665559327458387,0.1028971984713321,2.2800783904930513,0.24328264161211127,0.3126584950206728,-27.751978950690685,0.004432281513297367,0.00016156473352352897
1.060650334171524,2.1377116840189694,0.7748483469360836,0.31272236573713585,-27.750568446481775,14.2968871364437,2.280106779070813,0.642,55,14.29685882898388,-0.6208354219051858,1.9996103605295124,0.6664194080990502,0.10287250741231506,2.280147893837099,0.2432482941061176,0.3126441558159978,-27.752195265055278,0.004467432559959572,0.00015797868357759904
1.0606464566788667,2.137784259728149,0.774872177689287,0.3127090547132797,-27.75079761587906,14.297634175033918,2.28017161883848,0.642,56,14.297645251109804,-0.6208733026317306,1.9991331630656395,0.6662852165056681,0.1028483044229244,2.2802146718852057,0.24321458834729107,0.31263004041332654,-27.752412867514252,0.004501433611791733,0.00015452054272778763
1.0606427169416668,2.137854262281727,0.7748951555752487,0.3126959410008911,-27.751028045411584,14.298354062587846,2.2802338780148625,0.642,57,14.298403970568934,-0.6209105008281598,1.9986622236338139,0.6661533136508678,0.10282457639701997,2.28027886664256,0.24318151091231385,0.31261614612228056,-27.75263147118875,0.004534327162695342,0.00015118389461128755
1.0606391080865245,2.137921819800063,0.7749173243749825,0.31268302226192524,-27.75125945113769,14.299048150881832,2.280293693797602,0.642,58,14.299136317033964,-0.620947031352934,1.998197513277355,0.6660236559915345,0.10280131070889185,2.2803406116956624,0.24314904863935186,0.3126024701815171,-27.752850811095517,0.004566153747129432,0.00014796269966325926
1.060635623640495,2.137987052959949,0.7749387252700977,0.3126702961035478,-27.751491570555398,14.299717713800224,2.280351195191058,0.642,59,14.299843544948832,-0.6209829086921225,1.9977389981698772,0.6658962007536128,0.10277849519042614,2.280400032740637,0.24311718862648238,0.31258900976956333,-27.753070642654375,0.004596951935680211,0.00014485126707044073
1.0606322575061786,2.1380500754555967,0.7749593970058963,0.31265776008655427,-27.751724161156144,14.300363952117232,2.2804065035190293,0.642,60,14.300526838133964,-0.6210181469696182,1.9972866400682994,0.6657709059287009,0.10275611810959688,2.2804572480774685,0.2430859182298274,0.31257576201475396,-27.753290740295206,0.004626758460395155,0.0001418442375827968
1.0606290039384105,2.13811099443022,0.7749793760439867,0.31264541173311744,-27.75195699907394,14.3009879979767,2.280459732904708,0.642,61,14.301187314098879,-0.6210527599570337,1.9968403967341735,0.6656477302698771,0.10273416815018722,2.2805123690723983,0.24305522506140842,0.31256272400433777,-27.75351089615781,0.004655608370386468,0.00013893655711217945
1.0606258575224485,2.1381699108801318,0.774998696705092,0.3126332485339107,-27.752189877823536,14.301590919089099,2.280510990719981,0.642,62,14.30182602808044,-0.6210867610832974,1.9964002223251907,0.6655266332867751,0.10271263439265378,2.280565500590566,0.2430250969867428,0.31254989279281453,-27.753730918878443,0.004683535087772611,0.0001361234638092989
1.060622813153553,2.138226920033128,0.7750173913026943,0.3126212679546506,-27.752422607121837,14.302173722664005,2.280560378006061,0.642,63,14.30244397682513,-0.6211201634439671,1.995966067758654,0.6654075752399415,0.10269150629605642,2.280616741400834,0.24299552212220235,0.3125372654095587,-27.753950632457272,0.004710570495952082,0.00013340046810323428
1.0606198660178756,2.1382821117028374,0.775035490268114,0.3126094674420971,-27.75265501178707,14.302737359094806,2.2806079898672995,0.642,64,14.303042102131712,-0.6211529798102767,1.9955378810486604,0.6652905171345149,0.10267077368098253,2.280666184554622,0.24296648883215655,0.312524838865782,-27.754169875201445,0.0047367450266391905,0.00013076333652595632
1.0606170115745672,2.1383355706205904,0.7750530222675769,0.3125978444295514,-27.752886930710588,14.303282725411618,2.280653915839907,0.642,65,14.303621294169734,-0.6211852226379239,1.995115607618671,0.6651754207132774,0.10265042671340156,2.280713917740441,0.24293798572592223,0.3125126101608845,-27.754388498738606,0.004762087747509958,0.00012820807561585366
1.0606142455390244,2.1383873767462576,0.7750700143117933,0.3125863963418864,-27.75311821589656,14.303810668517128,2.2806982402372036,0.642,66,14.30418239458863,-0.6212169040756118,1.9946991905910485,0.6650622484491296,0.10263045588939106,2.2807600236157177,0.2429100016545415,0.3125005762882401,-27.75460636709637,0.004786626464326294,0.00012573091639901432
