R,W,Tr,Frac_b,V,A,C,Taub,t,Ia,In,Ik,Iyb,Inb,Ic,Iprofit,Ib,Iλ,Iv
1.040286667759998,1.1727110078942065,0.6815083737691595,0.23144370072622064,-75.70516075868022,13.934215983778056,1.7853155554450275,0.2,0,13.934146461712324,-0.7552992407869996,3.137522536527447,0.8309903720582732,0.23384006880915087,1.7854062036529206,0.3017247972628306,0.23144370072622003,0.4503085563280105,-75.70158292127107
1.0403387739296337,1.171741054419517,0.6841045370445811,0.23062984295476097,-75.38739947120571,13.931479953156503,1.7902638990030093,0.20500000000000002,1,13.931741008296349,-0.757549163914509,3.129043743869562,0.829767439566224,0.23377185699025582,1.7902436472257628,0.30135833661178907,0.2303803251120651,0.44791131293676595,-75.3761126422191
1.0403757351489884,1.1710554890880056,0.6863248413383374,0.2292667228729133,-75.38228992765846,13.929260178805439,1.7904965685789012,0.20975,2,13.929896115754229,-0.7599553789981374,3.111048326955328,0.8257655111988893,0.23275707963011902,1.7904276415881302,0.30004718701626965,0.2290586439732962,0.4478378732420432,-75.37122008477684
1.0404103774293292,1.1704135744618567,0.688411536327129,0.22798468902345767,-75.3772303015473,13.927625590834051,1.790621453718035,0.21426250000000002,3,13.928545651631342,-0.7622321094736829,3.0943287326411175,0.821994543566742,0.23179989053055305,1.79063668525311,0.298793176965649,0.22780514796502252,0.44775594581090966,-75.3663014334188
1.040440857532261,1.1698492522626098,0.69039582050963,0.2268339712956363,-75.37210050006931,13.926515332034882,1.7907818124590176,0.21854937500000002,4,13.927642736470476,-0.7643942868034225,3.0786608917453258,0.8184269659282201,0.23089232056980777,1.790869284095785,0.2975962569931715,0.22661344906900455,0.4476653468195018,-75.36136546579019
1.040469854056583,1.1693128874503598,0.6922816931327257,0.2256962442360719,-75.36692134448685,13.925917699499404,1.7909330957833252,0.22262190625000003,5,13.927147079670513,-0.7664519788945485,3.0639029419442627,0.815042761130598,0.23002881206099057,1.7911235635168625,0.29645450134166135,0.22547929107235373,0.4475666063047699,-75.35642139394233
1.0404962091224492,1.1688257711005892,0.6940830403784181,0.2246148093978493,-75.3616716820332,13.925790472449942,1.7911121793782683,0.2264908109375,6,13.927022722436366,-0.7684127849640736,3.0499568736861256,0.8118267019297511,0.22920531677551256,1.7913975456620101,0.29536548638416393,0.22439928800651726,0.4474603775926286,-75.35147823561346
1.0405202436328438,1.1683818743205991,0.6958072307128974,0.22357824250224156,-75.35636491831303,13.926050733035579,1.79135926737773,0.23016627039062504,7,13.92723694991235,-0.7702828144875243,3.0367508998357584,0.8087667985758167,0.22841878687473632,1.791689254134275,0.29432674753282956,0.22337051517170703,0.4473473597003093,-75.34654455653063
1.0405424763450049,1.1679715252766976,0.6974536458546623,0.22256877142826142,-75.35105600878647,13.926697156767716,1.7915955581658034,0.23365795687109378,8,13.927759710888086,-0.7720672425738949,3.0242292161671824,0.8058531758254237,0.22766681274161632,1.7919967676244137,0.29333589949241,0.22239032310084347,0.4472282869623563,-75.34162835774634
1.0405620474400261,1.1676105472796359,0.6990299954396667,0.22162380708876356,-75.3457262855152,13.927702228896235,1.7918472527061662,0.23697505902753907,9,13.928563245299017,-0.7737706110792154,3.0123461866857584,0.803077384698289,0.2269474008571445,1.7923182480176842,0.29239067248453077,0.22145627375633473,0.44710385594150304,-75.3367370348293
