τb,τw,r,tr,diffv,diffasset,diffgbc,Rss,Wss,Trss,Frac_bss,Vss,Ass,Css,value
0.07777777777777778,0.15555555555555556,0.0407652033023426,0.362179063870045,9.437054757971869e-6,3.2828743168344943e-7,-1.2800148452285498e-7,1.0407652033023427,1.170058385559126,0.362179063870045,0.169209495808762,-68.95499076265928,13.82812944288062,1.8003030447125434,-69.36894633079386
0.15555555555555556,0.15555555555555556,0.0409446695361196,0.38921648124600866,9.50932895982663e-6,2.2146281186685712e-7,-9.851212090516981e-8,1.0409446695361195,1.1669328812855264,0.38921648124600866,0.1538913934530022,-68.79062505208364,13.857205594625158,1.8085280862831914,-69.21600273423964
0.23333333333333334,0.15555555555555556,0.04110358957675681,0.41365531925789284,9.500184726921197e-6,1.240872408159177e-7,-5.9146271436105735e-8,1.0411035895767569,1.1641791073616785,0.41365531925789284,0.13765258226131813,-68.66095591436499,13.887015236291791,1.815269099500088,-69.09545436409798
0.3111111111111111,0.15555555555555556,0.04125250809369916,0.4349528433639875,0.020711303773554637,1.4079969841152007e-6,4.2319462906226235e-6,1.0412525080936992,1.161610410019999,0.4349528433639875,0.12037272929546661,-68.57258267666573,13.91560479413921,1.820376998340587,-69.00738589326019
0.3888888888888889,0.15555555555555556,0.041405308979437734,0.452280631190176,0.1624047507593752,-1.2054691396867767e-5,2.928856262096602e-5,1.0414053089794377,1.158986501544865,0.452280631190176,0.10223141241472847,-68.53978205559649,13.937663124501151,1.8231078982889837,-68.96266883343591
0.4666666666666667,0.15555555555555556,0.04157079063264738,0.4649595556488268,9.570587343792757e-6,-2.08741566254389e-8,2.4840855150642938e-8,1.0415707906326475,1.1561581758383814,0.4649595556488268,0.08294688625887271,-68.5687150086051,13.9559250292336,1.8231984140975883,-68.96938660978904
0.5444444444444444,0.15555555555555556,0.04174185354935384,0.472175704451047,9.407774532689907e-6,1.130977522745269e-8,5.14980519339403e-8,1.041741853549354,1.1532489319827492,0.472175704451047,0.06303330943626775,-68.66321406226744,13.97413919545684,1.8206491411138574,-69.04243972787046
0.6222222222222222,0.15555555555555556,0.041886987708569176,0.4740136495307898,9.39171773590996e-6,1.0594775057271022e-8,1.1700386493007642e-7,1.0418869877085692,1.1507921109821602,0.4740136495307898,0.0444588722702841,-68.81217474455136,13.989668988214527,1.8161723140031336,-69.17891851557309
0.7,0.15555555555555556,0.041999313584124856,0.4717669618326298,9.5439579839525e-6,-6.401485230789206e-8,2.351564418745511e-7,1.0419993135841248,1.1488978402947903,0.4717669618326298,0.02945668811177194,-68.9928796919715,13.998375780150834,1.8104219362575473,-69.35278365498179
0.0,0.23333333333333334,0.04074988503797383,0.40087136388508215,9.005432575766581e-5,3.14309330784468e-7,-1.2567126206342039e-7,1.040749885037974,1.1703259373494705,0.40087136388508215,0.21276468186660963,-69.64319515177104,13.5477715056089,1.7606008368068848,-69.87114247255032
0.07777777777777778,0.23333333333333334,0.040990803410784295,0.43630004369090686,0.00011727389214878387,2.140122363769592e-7,-7.612074592877605e-8,1.0409908034107842,1.1661321302524263,0.43630004369090686,0.1945551038747751,-69.33763266132084,13.601102531560096,1.7747429648569626,-69.60054226524196
0.15555555555555556,0.23333333333333334,0.041193474111484614,0.4685524856294407,9.55855902237797e-6,9.760543495662688e-8,-3.098228473774611e-8,1.0411934741114846,1.1626273306100905,0.4685524856294407,0.17681272349568827,-69.08098111439239,13.652033966408053,1.7872764374993304,-69.37271657437692
0.23333333333333334,0.23333333333333334,0.04136249502065657,0.49728349776478425,9.492558373481602e-6,-5.352881669029586e-7,2.1699942598374378e-7,1.0413624950206566,1.1597205099611212,0.49728349776478425,0.1593398646054267,-68.87991499972924,13.697493524272012,1.7974628077905412,-69.1937888389871
0.3111111111111111,0.23333333333333334,0.04151229068076435,0.5227126093170678,0.0005506324671789028,-6.79290994565207e-8,-6.474101921227771e-9,1.0415122906807643,1.157156447586482,0.5227126093170678,0.14101155078930794,-68.72685592276788,13.739760796993874,1.8055835006347132,-69.05611120255398
0.3888888888888889,0.23333333333333334,0.041654655504753314,0.5442910448779081,0.006219957621029361,-2.372424441343668e-7,-2.1248594239686724e-7,1.0416546555047532,1.1547300655279298,0.5442910448779081,0.12148564944573026,-68.62808592755381,13.778221841190934,1.811478871511322,-68.96052620941842
0.4666666666666667,0.23333333333333334,0.04180490704108757,0.5610604999635864,0.020872790154114182,9.911899077064135e-6,3.6357030855915795e-5,1.0418049070410875,1.1521802793067188,0.5610604999635864,0.10082469055809211,-68.5987511957695,13.809740559975996,1.8144528162126212,-68.91833752691092
0.5444444444444444,0.23333333333333334,0.041969236268488655,0.5721046300763417,9.36431075536067e-6,-5.233897328871251e-7,6.798602794066966e-7,1.0419692362684887,1.1494044544260538,0.5721046300763417,0.07904609153296678,-68.64683380810612,13.838249311963391,1.8142498377464658,-68.9428035424665
0.6222222222222222,0.23333333333333334,0.042128897239038406,0.5767331518405022,9.557762429286975e-6,1.3398870490899384e-7,-6.398309682076331e-8,1.0421288972390383,1.1467202655893336,0.5767331518405022,0.05747378469776673,-68.77171261317403,13.866042530367954,1.811121561593418,-69.04660939209997
0.7,0.23333333333333334,0.042254950963643144,0.5759747056654656,9.516336076975636e-6,1.2448151931465645e-7,-1.0049872023465412e-7,1.0422549509636432,1.1446099149937987,0.5759747056654656,0.038975791185196444,-68.94975203693855,13.885870836524232,1.8060560784912734,-69.20907876980394
0.0,0.3111111111111111,0.04087953444799989,0.46017718678353053,0.01384002899790006,5.913653774447525e-7,-5.185324192247265e-8,1.040879534448,1.1680653128000988,0.46017718678353053,0.24528457012781413,-70.28174384093981,13.276379873722501,1.724760234873565,-70.32033470347463
0.07777777777777778,0.3111111111111111,0.04114972088592655,0.5001267710772823,9.50232020681265e-6,1.0523183213706488e-7,-3.109831392400508e-8,1.0411497208859266,1.1633821741554768,0.5001267710772823,0.22587656647436788,-69.89622519070646,13.342259826775418,1.7418101711887295,-69.9851914593619
0.15555555555555556,0.3111111111111111,0.04138436475319805,0.5381567376984585,9.458159847262835e-6,-3.836291639913725e-8,1.634901602987071e-8,1.041384364753198,1.1593454561255947,0.5381567376984585,0.20574341498675927,-69.53685899575956,13.413570120275448,1.7584159872843803,-69.67543767610246
0.23333333333333334,0.3111111111111111,0.0415788215683639,0.5729989999638905,9.560338985821442e-6,-6.745538061458944e-8,2.6411097975298503e-8,1.041578821568364,1.1560212664705456,0.5729989999638905,0.18561491176690753,-69.22656442451797,13.484106269030516,1.7735169894885137,-69.40890500091525
0.3111111111111111,0.3111111111111111,0.04173910311106585,0.6037730474055636,9.403017755987701e-6,1.4170646223110595e-7,-4.0492417863191577e-8,1.0417391031110659,1.1532955924985981,0.6037730474055636,0.16563188794204647,-68.98179339708147,13.547174992078684,1.7859545111194757,-69.1979204267231
0.3888888888888889,0.3111111111111111,0.041880218619393846,0.6304129008745403,0.0015769262646411642,5.386376172866747e-7,-1.4261853831243343e-7,1.0418802186193938,1.1509064649079015,0.6304129008745403,0.14477454457432115,-68.80082303797448,13.60325470218966,1.7956768726858112,-69.03909178803643
0.4666666666666667,0.3111111111111111,0.04201631546763281,0.6522642528644897,0.022094864937417212,8.910615012514e-7,-4.3169460806069537e-7,1.0420163154676327,1.1486116627138674,0.6522642528644897,0.12251840968477706,-68.69119140902322,13.652922977944211,1.802443880835821,-68.92729421872491
0.5444444444444444,0.3111111111111111,0.04216460969704816,0.6681691133643834,0.08154266631926059,1.6410272259959058e-6,2.846830371661113e-6,1.042164609697048,1.1461215895715162,0.6681691133643834,0.09885984163864325,-68.67001981533153,13.695693175563747,1.8055922057645488,-68.89930733455154
0.6222222222222222,0.3111111111111111,0.04232606590840935,0.6769761698320259,9.416718304012053e-6,1.1292909818383379e-7,-3.749278176812254e-8,1.0423260659084093,1.1434227552843241,0.6769761698320259,0.07444808746557828,-68.74613442075952,13.737004300713114,1.8049367899174262,-68.9488306672085
0.7,0.3111111111111111,0.04246780304407819,0.678705676719765,9.387624430702844e-6,1.596586460816951e-7,-8.732198142347158e-8,1.0424678030440782,1.141063991664876,0.678705676719765,0.05186740170796166,-68.90716015980948,13.772836409684112,1.8011823214986853,-69.08472657992205
0.0,0.3888888888888889,0.04091638964870657,0.5029735248681229,9.425986912459992e-6,1.9084884683717718e-7,-5.779336809119684e-8,1.0409163896487066,1.1674242824861265,0.5029735248681229,0.28541039403046875,-71.25977148545489,12.93281484985656,1.6746292633219442,-71.045901208197
0.07777777777777778,0.3888888888888889,0.04123983304764031,0.5514739860434993,9.424159907139123e-6,4.6761060956690415e-7,-1.0779909520586273e-7,1.0412398330476402,1.1618286006227982,0.5514739860434993,0.26300473017369325,-70.69062905398253,13.03782158432215,1.699059385560389,-70.5690945396571
0.15555555555555556,0.3888888888888889,0.04151032453970458,0.595774401254928,0.022470094587742528,5.466787137420326e-7,-8.330916179133396e-9,1.0415103245397046,1.1571900287216224,0.595774401254928,0.24116667544021209,-70.20911462446537,13.13231687571128,1.7204203533423126,-70.16271766080165
0.23333333333333334,0.3888888888888889,0.04173822239329423,0.6372109533615623,9.403341857298782e-6,2.922428909979402e-7,-6.737941560253091e-8,1.0417382223932943,1.1533105344592511,0.6372109533615623,0.21876878210024375,-69.77747495277538,13.226569337062553,1.7402815246006247,-69.79923604097216
0.3111111111111111,0.3888888888888889,0.0419239283920725,0.675179272756939,9.429590786527783e-6,1.272204475100125e-7,-2.4528606035190137e-8,1.0419239283920725,1.1501684519860793,0.675179272756939,0.19595478421072487,-69.40156402011073,13.31966039954766,1.7584218945921224,-69.48427567003337
0.3888888888888889,0.3888888888888889,0.04207677655334442,0.7084345216526129,9.414903099835969e-6,3.2359383184132895e-7,-7.79737381328971e-8,1.0420767765533445,1.1475951289765876,0.7084345216526129,0.17301477552418187,-69.10408860571718,13.402252466898176,1.7734919113078682,-69.23332290734199
0.4666666666666667,0.3888888888888889,0.04220953385014721,0.7365409058430997,0.0028244278154931877,4.954992987027396e-7,-1.5652168583457637e-7,1.0422095338501471,1.1453693778490412,0.7365409058430997,0.1490801364852874,-68.88951976612285,13.474095314392233,1.785092037576035,-69.04846966929186
0.6222222222222222,0.3888888888888889,0.04248766984592339,0.7731776665878501,0.005080616859239465,3.7729657142993034e-7,-2.5645952117514526e-7,1.0424876698459233,1.140734149371868,0.7731776665878501,0.09637916922346201,-68.76347444785598,13.594204081597145,1.796053014025496,-68.91116710961916
0.7,0.3888888888888889,0.042640251756624406,0.7790937858275766,9.45607675730175e-6,5.922625249121793e-7,-6.188886854108233e-7,1.0426402517566244,1.1382072219627166,0.7790937858275766,0.06947989653742274,-68.87867103271063,13.649663604946607,1.7947979286490814,-68.99395475900953
0.0,0.4666666666666667,0.0407978814507832,0.5235065058909226,9.398994027982104e-6,1.9144162544115773e-7,-1.130452735864651e-7,1.0407978814507832,1.1694880312940445,0.5235065058909226,0.3357938425696665,-72.73934926825248,12.4997102828197,1.6071138051182379,-72.18108820476014
0.07777777777777778,0.4666666666666667,0.04120856673149489,0.5803160385887107,9.373968764796595e-6,6.525127143053311e-7,-2.468930957455484e-7,1.041208566731495,1.1623671754523937,0.5803160385887107,0.31061847691315436,-71.97663177876385,12.629156808660795,1.6367651326752901,-71.51400071793167
0.15555555555555556,0.4666666666666667,0.04155279469199983,0.6356909030533917,9.480756358539415e-6,-2.783384145388368e-8,1.0373955916520572e-8,1.0415527946919998,1.156465083880838,0.6356909030533917,0.28480350946922695,-71.24492551410046,12.77294629370606,1.6672768333102839,-70.9430459221633
0.23333333333333334,0.4666666666666667,0.04182935837370407,0.6862647934644875,9.518276797720006e-6,8.648194282923072e-8,-1.0743049561057205e-8,1.0418293583737042,1.1517664022860359,0.6862647934644875,0.25965289317353557,-70.62028645560308,12.906624183000226,1.6946460953731495,-70.43250711310569
0.3111111111111111,0.4666666666666667,0.04205168633744841,0.7324831362862123,0.006235246227290602,6.913518680651265e-6,1.234648210335365e-6,1.0420516863374485,1.1480167529119658,0.7324831362862123,0.23435089886402394,-70.08334010759822,13.032539362963718,1.719098681185544,-69.99102152804112
0.3888888888888889,0.4666666666666667,0.04223179314621552,0.7743918792691634,9.639443402716508e-6,1.9714504473355987e-7,-1.9302978770951995e-8,1.0422317931462155,1.1449970330495602,0.7743918792691634,0.20836946495054479,-69.62332077328882,13.15175318191022,1.7410239334617683,-69.6118973402256
0.5444444444444444,0.4666666666666667,0.042502670691854795,0.8406229565487382,0.004549840225429615,4.389357431966445e-7,-9.602605066660885e-8,1.0425026706918548,1.1404852213472334,0.8406229565487382,0.15415143118555086,-69.00415112427274,13.3477509191144,1.7731318042882234,-69.09249438326243
0.6222222222222222,0.4666666666666667,0.04262914075955201,0.8627874216763569,0.0647108244532416,-1.0363660081225134e-5,-3.904633400453328e-5,1.042629140759552,1.1383908545298074,0.8627874216763569,0.12451684009179254,-68.87423625502177,13.426771738281483,1.7819524370464401,-69.15146949715556
0.7,0.4666666666666667,0.04277557857221623,0.875315526068684,9.36954808130391e-6,5.817514677763924e-7,-2.695233092264715e-7,1.0427755785722161,1.1359754076098072,0.875315526068684,0.09351736115136947,-68.89555729690528,13.503486560068636,1.7851183705737868,-68.96597682630876
0.0,0.5444444444444444,0.04060589546922796,0.5432641056007557,9.384532461630494e-6,2.843075951330931e-7,-1.1615089401395551e-7,1.0406058954692279,1.1728468808693104,0.5432641056007557,0.38656896731843127,-74.2237604448198,12.118402111092978,1.5454664070976603,-73.40492663963911
0.07777777777777778,0.5444444444444444,0.04104291429921565,0.5938029875585816,9.484235825670433e-6,1.1603597771525642e-7,-4.754838500709013e-8,1.0410429142992157,1.1652289562153215,0.5938029875585816,0.36525641748398874,-73.62008131510117,12.183171942749148,1.5656808062323537,-72.8537243522487
0.15555555555555556,0.5444444444444444,0.04145525086470682,0.6504641065944563,9.538714575548228e-6,-2.9733952189303636e-8,1.711909558554936e-8,1.0414552508647068,1.1581314641508202,0.6504641065944563,0.34011536280457333,-72.85746764603067,12.303040816972432,1.5935763963581668,-72.19034021373561
0.23333333333333334,0.5444444444444444,0.04181640446642786,0.7109777605959545,9.545714717608638e-6,8.82100645860362e-8,-1.4550915361510874e-8,1.0418164044664278,1.151985630370388,0.7109777605959545,0.3118294072234225,-71.99681459721648,12.47092781664766,1.6277417341093736,-71.48484842037894
0.3111111111111111,0.5444444444444444,0.04210409142484262,0.7692451490442658,9.511189874288333e-6,7.225127088839045e-7,-8.91615365983256e-8,1.0421040914248427,1.1471364731831393,0.7692451490442658,0.28277547502402095,-71.1886083919104,12.64990510523806,1.6620126263771868,-70.83923580810915
0.3888888888888889,0.5444444444444444,0.042327630514440676,0.8221456132367764,0.0032334081255344445,2.9199080509023645e-7,-2.603722304428402e-8,1.0423276305144407,1.1433966641663162,0.8221456132367764,0.25364982834026,-70.49864080011929,12.817206599309618,1.6927719238119385,-70.28452215524092
0.4666666666666667,0.5444444444444444,0.04250386736282705,0.8693430561337802,0.021110471221456078,1.1285937173699523e-7,-6.028084698073144e-10,1.042503867362827,1.1404653681499806,0.8693430561337802,0.22371703309650792,-69.9217463370598,12.970480599806692,1.7197546706874223,-69.81592472052078
0.5444444444444444,0.5444444444444444,0.04264341771622553,0.9096740184628711,1.4288921642985165e-5,4.2665737798319725e-7,-2.4822153665837732e-8,1.0426434177162256,1.1381549086745275,0.9096740184628711,0.19279187260002517,-69.47108651007065,13.104717037760459,1.742072396921282,-69.44549877143251
0.6222222222222222,0.5444444444444444,0.042761707328962575,0.9417546161816657,0.006542022255104853,8.291953302874688e-7,4.218852955872876e-8,1.0427617073289626,1.136203769947771,0.9417546161816657,0.16036682890631368,-69.16441229026842,13.217738846015253,1.7586797676606563,-69.00951470685999
0.7,0.5444444444444444,0.04288678685911552,0.9637493815990993,0.06696636436970915,-2.603911047449614e-5,-1.1285925489490367e-5,1.0428867868591156,1.1341478978298793,0.9637493815990993,0.12582746513283888,-69.02812645531606,13.3184478654528,1.7687392564761886,-69.05673390432912
0.0,0.6222222222222222,0.04036692202318333,0.5613131361382082,9.373839354632114e-6,3.394014846946902e-7,-6.220503201426197e-8,1.0403669220231833,1.1770548408273833,0.5613131361382082,0.43959131058266676,-75.76554672620654,11.757280981365785,1.4847522606810468,-74.66839991943446
0.07777777777777778,0.6222222222222222,0.040830691608381896,0.609318894628919,9.420590908670165e-6,2.362458646487653e-7,-4.300856915051554e-8,1.0408306916083818,1.1689159321297686,0.609318894628919,0.42002978878993463,-75.21630715278036,11.795415359418529,1.501535122421239,-74.18484853199647
0.15555555555555556,0.6222222222222222,0.041263944007164675,0.6594538904621683,9.414344288768703e-6,3.1984077530911037e-7,-6.601300595043824e-8,1.0412639440071647,1.1614136203905188,0.6594538904621683,0.3985652779601233,-74.61603771857546,11.856186930091589,1.5208791873155008,-73.6503099151739
0.23333333333333334,0.6222222222222222,0.041668594728497946,0.7144079099316814,9.364422553543603e-6,5.511608823782765e-7,-1.2470015708920812e-7,1.041668594728498,1.1544930404383602,0.7144079099316814,0.3739562945778656,-73.89054126107789,11.959674416325685,1.5459124862187283,-73.00705560009901
0.3111111111111111,0.6222222222222222,0.04203359529470146,0.7763079343132018,9.486503578764253e-6,5.383737557984603e-7,-1.0200623123957087e-7,1.0420335952947015,1.1483209528015645,0.7763079343132018,0.3449156207254318,-72.98605799864923,12.126739740738273,1.5796611542106183,-72.24151065965523
0.3888888888888889,0.6222222222222222,0.04233457307661208,0.841569394864236,9.381587930471067e-6,4.0332318029800973e-7,-3.008457905018247e-8,1.042334573076612,1.1432809054809696,0.841569394864236,0.31236906684842164,-71.99767539047859,12.342514958531682,1.619435346131451,-71.45030410503419
0.4666666666666667,0.6222222222222222,0.042566428233271246,0.9031264626618645,9.470013254206512e-6,3.890608685219732e-7,5.542553971338293e-9,1.0425664282332712,1.1394284227950928,0.9031264626618645,0.2784721773672511,-71.09825950217908,12.56058758797747,1.6580409034862453,-69.80900420254034
0.5444444444444444,0.6222222222222222,0.042741707451190686,0.9576412836259482,0.025054115427871712,3.39713672858899e-7,2.8826812048521333e-8,1.0427417074511907,1.1365331896934183,0.9576412836259482,0.24340422433874503,-70.35199807523443,12.759443681542116,1.691935961575235,-70.14163360700219
0.6222222222222222,0.6222222222222222,0.04287607467501681,1.0033332345584773,0.0029587307666565843,1.789215844372194e-7,2.2597160254100856e-8,1.0428760746750168,1.1343236775039107,1.0033332345584773,0.20680467184620221,-69.78001961849967,12.93098061792535,1.7196519683585925,NaN
0.7,0.6222222222222222,0.04298967125963731,1.0382109255400271,0.00017467295328155229,2.867948611928739e-7,5.6222334565703136e-8,1.0429896712596374,1.1324624048259668,1.0382109255400271,0.1684127458067745,-69.40624332289973,13.073600874527806,1.739837108718235,-69.41086709319677
0.0,0.7,0.03993213374680627,0.5517218209014161,9.494319196379393e-6,2.702797532450063e-7,-3.0710310516823824e-8,1.0399321337468064,1.184788755641175,0.5517218209014161,0.506582263204668,-78.17806493774769,11.25181347312732,1.3970359293501473,-76.55087139666512
0.07777777777777778,0.7,0.04048476636683291,0.605103347954066,0.00023839805615840493,3.310675430467924e-7,-1.5405978270877085e-8,1.0404847663668328,1.1749760136885323,0.605103347954066,0.48583687555919547,-77.42399348743373,11.312497910610375,1.4188693067797522,-75.93265290902654
0.15555555555555556,0.7,0.040985339571601234,0.6584892837962335,0.00043252511924326854,1.8056160011603595e-7,-3.7055487567272394e-9,1.0409853395716013,1.166226909370933,0.6584892837962335,0.46377298831052277,-76.69335366960789,11.382718385173904,1.4409026959664595,-75.33352315482641
0.23333333333333334,0.7,0.04143846199749774,0.712318711662473,0.00067638235019081,8.02802145871695e-8,-1.925625880971893e-9,1.0414384619974977,1.1584187596180695,0.712318711662473,0.4402911750429622,-75.96841136892436,11.465127076385935,1.4637100774383227,-74.73031606664073
0.3111111111111111,0.7,0.041846470369118954,0.768341533027817,0.0008930131812757093,1.9371431347892099e-7,-1.067019073097697e-8,1.041846470369119,1.1514769318334175,0.768341533027817,0.4147261549457541,-75.1961200585521,11.572257321353373,1.4891871295748356,-74.07175730241082
0.3888888888888889,0.7,0.042209875427889405,0.830005691373658,0.0011806074463592815,2.112762627071163e-7,-1.6454710483060353e-8,1.0422098754278895,1.1453636622405958,0.830005691373658,0.3854184546682773,-74.27831353503541,11.731041647626645,1.5212949797675055,-73.28597631250572
0.4666666666666667,0.7,0.04252282310956678,0.8992325795609017,0.0017677128471076681,2.419096248873487e-7,-3.343889609652706e-9,1.0425228231095667,1.140150977732216,0.8992325795609017,0.3507227511461546,-73.16686451624625,11.960647921365599,1.5630700939553859,-72.37246067765473
0.5444444444444444,0.7,0.04276783755347097,0.970293430465934,9.41259737626758e-6,8.313672047455256e-7,1.0731258903717844e-7,1.042767837553471,1.1361028367140393,0.970293430465934,0.3116256006104764,-72.01533840343981,12.230835791139084,1.6096725724851972,-71.46323154559772
0.6222222222222222,0.7,0.042946483035676046,1.0348096463453658,0.0016628195684728012,-1.5711789735917137e-7,-5.140245340484739e-8,1.042946483035676,1.1331693209434133,1.0348096463453658,0.2698205135751891,-71.02100071931422,12.490143643487327,1.6528000069727193,-73.40965336911295
0.7,0.7,0.043077799376798086,1.0880170399579463,0.019951488267438214,6.594797166137312e-7,3.53803286112786e-7,1.0430777993767981,1.1310226335061913,1.0880170399579463,0.22568029840032502,-70.26896744810978,12.712756261737239,1.688025453537906,-78.82482077549884
0.544444,0.3888888888888889,0.04234872076540339,0.7584987916606027,9.460409695195083e-6,5.89627469849141e-7,-2.2559701839952595e-7,1.0423487207654034,1.1430450827061565,0.7584987916606027,0.12360434178298305,-68.77037641352044,13.533566482068782,1.7926972493891793,-68.96656648441648
