R,W,Tr,Frac_b,V,A,C,t
1.0417493659204953,1.1204105005517868,0.6368657560714851,0.18631357570217355,-70.67103796059237,13.048271127732555,1.7165538917979648,118
1.041749405015613,1.1204098564254437,0.6368650774116315,0.18631372237797583,-70.6710246439387,13.048266733601602,1.7165533279025433,119
1.0417494432984085,1.1204092256828224,0.6368644116102176,0.18631386678200632,-70.67101145537167,13.048262472751365,1.7165527780548404,120
1.0417494807956609,1.1204086078827111,0.6368637582836832,0.18631400896090544,-70.67099839572832,13.048258339223441,1.7165522416282362,121
1.0417495175329392,1.120408002603842,0.6368631170647658,0.18631414895999449,-70.67098546569031,13.048254327367252,1.7165517180292575,122
1.0417495535346644,1.1204074094438545,0.6368624876016811,0.18631428682332207,-70.67097266579432,13.048250431823258,1.7165512066957453,123
1.0417495888241695,1.1204068280183166,0.6368618695573469,0.18631442259370914,-70.67095999644172,13.048246647507133,1.7165507070951276,124
1.0417496234237555,1.1204062579597993,0.6368612626086496,0.18631455631279206,-70.6709474579077,13.048242969594805,1.7165502187227872,125
1.0417496573547447,1.1204056989170024,0.6368606664457491,0.1863146880210641,-70.67093505034988,13.048239393508341,1.716549741100523,126
1.0417496906375303,1.1204051505539272,0.6368600807714215,0.18631481775791528,-70.67092277381636,13.048235914902618,1.7165492737750971,127
1.0417497232916246,1.120404612549095,0.636859505300437,0.18631494556167064,-70.67091062825334,13.04823252965272,1.7165488163168632,128
1.041749755335703,1.1204040845948076,0.6368589397589705,0.18631507146962714,-70.6708986135123,13.048229233842065,1.716548368318471,129
1.0417497867876473,1.1204035663964487,0.636858383884044,0.186315195518089,-70.67088672935667,13.048226023751159,1.7165479293936465,130
1.0417498176645852,1.1204030576718225,0.6368578374229992,0.1863153177424017,-70.67087497546814,13.048222895846997,1.716547499176036,131
1.0417498479829288,1.1204025581505288,0.6368573001329965,0.18631543817698465,-70.67086335145268,13.04821984677305,1.716547077318119,132
1.04174987775841,1.1204020675733715,0.6368567717805423,0.1863155568553626,-70.67085185684606,13.04821687333978,1.7165466634901778,133
1.0417499070061143,1.120401585691799,0.6368562521410404,0.18631567381019576,-70.6708404911191,13.04821397251572,1.7165462573793289,134
1.0417499357405138,1.1204011122673754,0.6368557409983665,0.18631578907330884,-70.67082925368263,13.048211141419022,1.7165458586886047,135
